barcode,product,model,color,size,price
3240081205124,กระเป๋าหนัง,00812,ม่วง,-,2590
3247650001002,กระเป๋าหนัง,7650,ดำ,-,2590
3247492001000,กระเป๋าหนัง,7492,ดำ,-,2590
3247659001003,กระเป๋าหนัง,7659,ดำ,-,2590
3247659002000,กระเป๋าหนัง,7659,ตาล,-,2590
3247659004004,กระเป๋าหนัง,7659,ส้ม,-,2590
3247659005001,กระเป๋าหนัง,7659,แดง,-,2590
3247659006008,กระเป๋าหนัง,7659,ชมพู,-,2590
3240515001001,กระเป๋าหนัง,515,ดำ,-,2590
3246191001007,กระเป๋าหนัง,6191,ดำ,-,2590
3246191002004,กระเป๋าหนัง,6191,แทน,-,2590
3247467002001,กระเป๋าหนัง,7467,ตาล,-,2590
3247475005001,กระเป๋าหนัง,7475,ฟ้า,-,2590
3250110101006,กระเป๋าเล็ก,A101,ดำ,-,299
3250110103000,กระเป๋าเล็ก,A101,ตาลอ่อน,-,299
3250110104007,กระเป๋าเล็ก,A101,เหลือง,-,299
3250110105004,กระเป๋าเล็ก,A101,ชมพู,-,299
3250110106001,กระเป๋าเล็ก,A101,ส้ม,-,299
3250110301000,กระเป๋าเล็ก,A103,ดำ,-,299
3250110303004,กระเป๋าเล็ก,A103,ตาลอ่อน,-,299
3250110304001,กระเป๋าเล็ก,A103,เหลือง,-,299
3250110305008,กระเป๋าเล็ก,A103,ชมพู,-,299
3250110306005,กระเป๋าเล็ก,A103,ส้ม,-,299
3250110321008,กระเป๋าเล็ก,A103L,ดำ,-,299
3250110322005,กระเป๋าเล็ก,A103L,ตาลอ่อน,-,299
3250110324009,กระเป๋าเล็ก,A103L,ชมพู,-,299
3250110325006,กระเป๋าเล็ก,A103L,ม่วง,-,490
3250110326003,กระเป๋าเล็ก,A103L,ส้ม,-,299
3250110327000,กระเป๋าเล็ก,A103L,ฟ้า,-,299
3250110328007,กระเป๋าเล็ก,A103L,แดง,-,299
3250110501004,กระเป๋าเล็ก,A105,ดำ,-,490
3250110503008,กระเป๋าเล็ก,A105,แทน,-,490
3250110504005,กระเป๋าเล็ก,A105,ม่วง,-,490
3250110505002,กระเป๋าเล็ก,A105,ชมพู,-,490
3250110506009,กระเป๋าเล็ก,A105,ฟ้า,-,490
3250110507006,กระเป๋าเล็ก,A105,แดง,-,490
3250110508003,กระเป๋าเล็ก,A105,ส้ม,-,490
3250110601001,กระเป๋าเล็ก,A106,ดำ,-,299
3250110603005,กระเป๋าเล็ก,A106,แทน,-,299
3250110604002,กระเป๋าเล็ก,A106,ม่วง,-,299
3250110605009,กระเป๋าเล็ก,A106,ชมพู,-,299
3250110606006,กระเป๋าเล็ก,A106,ฟ้า,-,299
3250110607003,กระเป๋าเล็ก,A106,แดง,-,299
3250110608000,กระเป๋าเล็ก,A106,ส้ม,-,299
3250110801005,กระเป๋าเล็ก,A108,ดำ,-,590
3250110803009,กระเป๋าเล็ก,A108,ตาลอ่อน,-,590
3250110804006,กระเป๋าเล็ก,A108,เหลือง,-,590
3250110805003,กระเป๋าเล็ก,A108,ชมพู,-,590
3250110806000,กระเป๋าเล็ก,A108,ส้ม,-,590
3250120101003,กระเป๋าเล็ก,A201,ดำ,-,590
3250120103007,กระเป๋าเล็ก,A201,แทน,-,590
3250120104004,กระเป๋าเล็ก,A201,ม่วง,-,590
3250120105001,กระเป๋าเล็ก,A201,ชมพู,-,590
3250120106008,กระเป๋าเล็ก,A201,ฟ้า,-,590
3250120107005,กระเป๋าเล็ก,A201,แดง,-,590
3250120108002,กระเป๋าเล็ก,A201,ส้ม,-,590
3250130001003,กระเป๋าเล็ก,A300,ดำ,-,590
3250130003007,กระเป๋าเล็ก,A300,ตาลอ่อน,-,590
3250130004004,กระเป๋าเล็ก,A300,เหลือง,-,590
3250130005001,กระเป๋าเล็ก,A300,ชมพู,-,590
3250130006008,กระเป๋าเล็ก,A300,ส้ม,-,590
3250010321009,กระเป๋าเล็ก,103L,ดำ,-,590
3250010323003,กระเป๋าเล็ก,103L,ตาลอ่อน,-,590
3250010324000,กระเป๋าเล็ก,103L,เหลือง,-,590
3250010325007,กระเป๋าเล็ก,103L,ชมพู,-,590
3250010327001,กระเป๋าเล็ก,103L,ม่วง,-,590
3250010328008,กระเป๋าเล็ก,103L,ฟ้า,-,590
3250010329005,กระเป๋าเล็ก,103L,แดง,-,590
3250010326004,กระเป๋าเล็ก,103L,ส้ม,-,590
3250301301000,กระเป๋าเล็ก,3013,ดำ,-,590
3250301303004,กระเป๋าเล็ก,3013,ตาลอ่อน,-,590
3250301304001,กระเป๋าเล็ก,3013,เหลือง,-,590
3250301305008,กระเป๋าเล็ก,3013,ชมพู,-,590
3250301306005,กระเป๋าเล็ก,3013,ส้ม,-,590
3250100101009,กระเป๋าหนัง,A001,ดำ,-,2590
3250100103003,กระเป๋าหนัง,A001,ตาลอ่อน,-,2590
3250100108008,กระเป๋าหนัง,A001,กากี,-,2590
3250008808000,กระเป๋าหนัง,088,กากี,-,2590
3250050601000,กระเป๋าหนัง,506,ดำ,-,2590
3250050603004,กระเป๋าหนัง,506,ตาลอ่อน,-,2590
3250050607002,กระเป๋าหนัง,506,เนื้อ,-,2590
3250202701008,กระเป๋าหนัง,2027,ดำ,-,2590
3250202703002,กระเป๋าหนัง,2027,ตาลอ่อน,-,2590
3250202707000,กระเป๋าหนัง,2027,เนื้อ,-,2590
3250202704009,กระเป๋าหนัง,2027,เหลือง,-,2590
3250223801008,กระเป๋าหนัง,2238,ดำ,-,2590
3250223802005,กระเป๋าหนัง,2238,ตาลเข้ม,-,2590
3250223803002,กระเป๋าหนัง,2238,ตาลอ่อน,-,2590
1263089002009,กระเป๋าผ้า,3089,เขียว,-,1590
1263089003006,กระเป๋าผ้า,3089,ตาล,-,1590
1263089004003,กระเป๋าผ้า,3089,เทา,-,1590
1263109003009,กระเป๋าผ้า,3109,ตาล,-,1590
1263109004006,กระเป๋าผ้า,3109,เทา,-,1590
1263109005003,กระเป๋าผ้า,3109,กรม,-,1590
1263302003004,กระเป๋าผ้า,3302,ตาล,-,1590
1263302005008,กระเป๋าผ้า,3302,กรม,-,1590
1263307003009,กระเป๋าผ้า,3307,ตาล,-,1590
1263307004006,กระเป๋าผ้า,3307,เทา,-,1590
1263236003002,กระเป๋าผ้า,3236,ตาล,-,1590
1263236004009,กระเป๋าผ้า,3236,เทา,-,1590
1263236002005,กระเป๋าผ้า,3236,เขียว,-,1590
1263276004007,กระเป๋าผ้า,3276,เทา,-,1590
1263276002003,กระเป๋าผ้า,3276,เขียว,-,1590
1263002003007,กระเป๋าผ้า,3002,ตาล,-,1590
1263002004004,กระเป๋าผ้า,3002,เทา,-,1590
1263002002000,กระเป๋าผ้า,3002,เขียว,-,1590
1263098002007,กระเป๋าผ้า,3098,เขียว,-,1590
1263098003004,กระเป๋าผ้า,3098,ตาล,-,1590
1263269002003,กระเป๋าผ้า,3269,เขียว,-,1590
1263269003000,กระเป๋าผ้า,3269,ตาล,-,1590
1263269004007,กระเป๋าผ้า,3269,เทา,-,1590
1263261002001,กระเป๋าผ้า,3261,เขียว,-,1590
1263261003008,กระเป๋าผ้า,3261,ตาล,-,1590
1263261004005,กระเป๋าผ้า,3262,เทา,-,1590
1269030131002,กระเป๋าผ้า,903A3,ดำ,-,1590
1269030132009,กระเป๋าผ้า,903A3,ตาล,-,1590
3277236001003,กระเป๋าหนัง,7236,ดำ,-,2190
3277236002000,กระเป๋าหนัง,7236,ตาล,-,2190
3276491001001,กระเป๋าหนัง,6491,ดำ,-,2190
3276491002008,กระเป๋าหนัง,6491,ตาล,-,2190
3277225001007,กระเป๋าหนัง,7225,ดำ,-,2190
3277225002004,กระเป๋าหนัง,7225,ตาล,-,2190
3277626001002,กระเป๋าหนัง,7626,ดำ,-,2190
3277626002009,กระเป๋าหนัง,7626,ตาล,-,2190
3277630001005,กระเป๋าหนัง,7630,ดำ,-,2190
3277630002002,กระเป๋าหนัง,7630,ตาล,-,2190
3277628001000,กระเป๋าหนัง,7628,ดำ,-,2190
3277628002007,กระเป๋าหนัง,7628,ตาล,-,2190
3277628003004,กระเป๋าหนัง,7628,แทน,-,2190
3277203001005,กระเป๋าหนัง,7203,ดำ,-,2190
3277203002002,กระเป๋าหนัง,7203,ตาล,-,2190
3277663001003,กระเป๋าหนัง,7663,ดำ,-,2590
3277663002000,กระเป๋าหนัง,7663,ตาล,-,2590
3277687001003,กระเป๋าหนัง,7687,ดำ,-,2590
3277687002000,กระเป๋าหนัง,7687,ตาล,-,2590
3277687003007,กระเป๋าหนัง,7687,แทน,-,2590
3277686001004,กระเป๋าหนัง,7686,ดำ,-,2590
3277747003008,กระเป๋าหนัง,7747,แทน,-,2590
3277749001002,กระเป๋าหนัง,7749,ดำ,-,2590
3277749002009,กระเป๋าหนัง,7749,ตาล,-,2590
3277749003006,กระเป๋าหนัง,7749,แทน,-,2590
3277749004003,กระเป๋าหนัง,7749,แดง,-,2590
3277578001006,กระเป๋าหนัง,7578,ดำ,-,2590
3277578002003,กระเป๋าหนัง,7578,ตาล,-,2590
3277033001008,กระเป๋าหนัง,7033,ดำ,-,2590
3277033003002,กระเป๋าหนัง,7033,แทน,-,2590
3270749001003,กระเป๋าหนัง,0749,ดำ,-,2590
3270750001009,กระเป๋าหนัง,0750,ดำ,-,2590
3270750002006,กระเป๋าหนัง,0750,ตาล,-,2590
3270750003003,กระเป๋าหนัง,0750,แทน,-,2590
3270054001002,กระเป๋าหนัง,0054,ดำ,-,2590
3270060001003,กระเป๋าหนัง,0060,ดำ,-,2590
3270018001000,กระเป๋าหนัง,0018,ดำ,-,2590
3270017001001,กระเป๋าหนัง,0017,ดำ,-,2590
3270019001009,กระเป๋าหนัง,0019,ดำ,-,2590
3270053001003,กระเป๋าหนัง,0053,ดำ,-,2590
3270885001004,กระเป๋าหนัง,0885,ดำ,-,2590
3270105001005,กระเป๋าหนัง,0105,ดำ,-,2590
3270105003009,กระเป๋าหนัง,0105,แทน,-,2590
3277633001002,กระเป๋าหนัง,7633,ดำ,-,2590
3277633003006,กระเป๋าหนัง,7633,แทน,-,2590
3277633004003,กระเป๋าหนัง,7633,แดง,-,2590
3288306501002,กระเป๋าหนัง,83065,ดำ,-,2190
3288834401003,กระเป๋าหนัง,88344,ดำ,-,2190
3288834402000,กระเป๋าหนัง,88344,ตาล,-,2190
3288834403007,กระเป๋าหนัง,88344,แทน,-,2190
3288834501000,กระเป๋าหนัง,88345,ดำ,-,2190
3288834601007,กระเป๋าหนัง,88346,ดำ,-,2190
3288834602004,กระเป๋าหนัง,88346,ตาล,-,2190
3288834603001,กระเป๋าหนัง,88346,แทน,-,2190
3288819601008,กระเป๋าหนัง,88196,ดำ,-,2190
3288819603002,กระเป๋าหนัง,88196,แทน,-,2190
3288843901006,กระเป๋าหนัง,88439,ดำ,-,2590
3288843902003,กระเป๋าหนัง,88439,ตาล,-,2590
3288841201009,กระเป๋าหนัง,88412,ดำ,-,2590
3288841202006,กระเป๋าหนัง,88412,ตาล,-,2590
3288841203003,กระเป๋าหนัง,88412,แทน,-,2590
3288841601007,กระเป๋าหนัง,88416,ดำ,-,2590
3288841602004,กระเป๋าหนัง,88416,ตาล,-,2590
3280887801007,กระเป๋าหนัง,8878,ดำ,-,2590
3280941301009,กระเป๋าหนัง,9413,ดำ,-,2590
3280941303003,กระเป๋าหนัง,9413,แทน,-,2590
3280941701007,กระเป๋าหนัง,9417,ดำ,-,2590
3280941703001,กระเป๋าหนัง,9417,แทน,-,2590
3288185001006,กระเป๋าหนัง,88185,ดำ,-,2590
3288185003000,กระเป๋าหนัง,88185,แทน,-,2590
3288345001006,กระเป๋าหนัง,88345,ดำ,-,2590
3288345002003,กระเป๋าหนัง,88345,ตาล,-,2590
3280088931008,กระเป๋าหนัง,889-3,ดำ,-,2590
3280088933002,กระเป๋าหนัง,889-3,แทน,-,2590
3288815901003,กระเป๋าหนัง,88159,ดำ,-,2590
3288815903007,กระเป๋าหนัง,88159,แทน,-,2590
3280900921002,กระเป๋าหนัง,9009-2,ดำ,-,2590
3280900923006,กระเป๋าหนัง,9009-2,แทน,-,2590
3288834701004,กระเป๋าหนัง,88347,ดำ,-,2590
3288834703008,กระเป๋าหนัง,88347,แทน,-,2590
3288817201002,กระเป๋าหนัง,88172,ดำ,-,1890
3288817202009,กระเป๋าหนัง,88172,ตาล,-,1890
3288817203006,กระเป๋าหนัง,88172,แทน,-,1890
3288817207004,กระเป๋าหนัง,88172,กรม,-,1890
3288817301009,กระเป๋าหนัง,88173,ดำ,-,1890
3288817302006,กระเป๋าหนัง,88173,ตาล,-,1890
3288817303003,กระเป๋าหนัง,88173,แทน,-,1890
3288817307001,กระเป๋าหนัง,88173,กรม,-,1890
3288817601000,กระเป๋าหนัง,88176,ดำ,-,1190
3288834501000,กระเป๋าหนัง,88345,ดำ,-,1190
